candidate_id,research_join_key,symbol,entry_timeframe,signal_time,signal_time_msc,signal_bar_time,side,horizon_minutes,status,stop_atr_multiplier,m5_atr,m5_atr_points,entry_bid,entry_ask,entry_mid,spread_points,policy_id,policy_type,trigger_r,initial_lock_r,trail_gap_r,activated,activation_time,activation_time_msc,time_to_activation_seconds,max_favorable_r,stop_distance,hard_stop_price,final_stop_price,final_locked_r,exit_mode,exit_time,exit_time_msc,exit_ask,holding_seconds,realized_r,realized_bps,ticks_scanned,target_time,target_time_msc,target_delay_milliseconds,target_ask
P2F4_CANDIDATE_S1,1779887100101_SELL,XAUUSD,PERIOD_M5,2026.05.27 13:05:00,1779887100101,2026.05.27 13:05:00,SELL,10,OK,1.250000,3.66,366.21,4486.50,4486.67,4486.59,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.441272,4.58,4491.08,4491.08,-1.000000,TIME_EXIT,2026.05.27 13:15:00,1779887700138,4485.65,600.037,0.185684,1.8946,1827,2026.05.27 13:15:00,1779887700138,37,4485.65
P2F4_CANDIDATE_S1,1779887100101_SELL,XAUUSD,PERIOD_M5,2026.05.27 13:05:00,1779887100101,2026.05.27 13:05:00,SELL,10,OK,1.250000,3.66,366.21,4486.50,4486.67,4486.59,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.441272,4.58,4491.08,4491.08,-1.000000,TIME_EXIT,2026.05.27 13:15:00,1779887700138,4485.65,600.037,0.185684,1.8946,1827,2026.05.27 13:15:00,1779887700138,37,4485.65
P2F4_CANDIDATE_S1,1779905700077_SELL,XAUUSD,PERIOD_M5,2026.05.27 18:15:00,1779905700077,2026.05.27 18:15:00,SELL,10,OK,1.250000,7.87,787.36,4432.04,4432.15,4432.09,11.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.218452,9.84,4441.88,4441.88,-1.000000,TIME_EXIT,2026.05.27 18:25:00,1779906300168,4433.53,600.091,-0.151393,-3.3619,3566,2026.05.27 18:25:00,1779906300168,91,4433.53
P2F4_CANDIDATE_S1,1779905700077_SELL,XAUUSD,PERIOD_M5,2026.05.27 18:15:00,1779905700077,2026.05.27 18:15:00,SELL,10,OK,1.250000,7.87,787.36,4432.04,4432.15,4432.09,11.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.218452,9.84,4441.88,4441.88,-1.000000,TIME_EXIT,2026.05.27 18:25:00,1779906300168,4433.53,600.091,-0.151393,-3.3619,3566,2026.05.27 18:25:00,1779906300168,91,4433.53
P2F4_CANDIDATE_S1,1779905700077_SELL,XAUUSD,PERIOD_M5,2026.05.27 18:15:00,1779905700077,2026.05.27 18:15:00,SELL,10,OK,1.250000,7.87,787.36,4432.04,4432.15,4432.09,11.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.218452,9.84,4441.88,4441.88,-1.000000,TIME_EXIT,2026.05.27 18:25:00,1779906300168,4433.53,600.091,-0.151393,-3.3619,3566,2026.05.27 18:25:00,1779906300168,91,4433.53
P2F4_CANDIDATE_S1,1779905700077_SELL,XAUUSD,PERIOD_M5,2026.05.27 18:15:00,1779905700077,2026.05.27 18:15:00,SELL,10,OK,1.250000,7.87,787.36,4432.04,4432.15,4432.09,11.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.218452,9.84,4441.88,4441.88,-1.000000,TIME_EXIT,2026.05.27 18:25:00,1779906300168,4433.53,600.091,-0.151393,-3.3619,3566,2026.05.27 18:25:00,1779906300168,91,4433.53
P2F4_CANDIDATE_S1,1779907500037_SELL,XAUUSD,PERIOD_M5,2026.05.27 18:45:00,1779907500037,2026.05.27 18:45:00,SELL,10,OK,1.250000,5.50,550.07,4434.10,4434.27,4434.19,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.427581,6.88,4440.98,4440.98,-1.000000,TIME_EXIT,2026.05.27 18:55:00,1779908100046,4434.39,600.009,-0.042176,-0.6540,3871,2026.05.27 18:55:00,1779908100046,9,4434.39
P2F4_CANDIDATE_S1,1779907500037_SELL,XAUUSD,PERIOD_M5,2026.05.27 18:45:00,1779907500037,2026.05.27 18:45:00,SELL,10,OK,1.250000,5.50,550.07,4434.10,4434.27,4434.19,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.427581,6.88,4440.98,4440.98,-1.000000,TIME_EXIT,2026.05.27 18:55:00,1779908100046,4434.39,600.009,-0.042176,-0.6540,3871,2026.05.27 18:55:00,1779908100046,9,4434.39
P2F4_CANDIDATE_S1,1779907500037_SELL,XAUUSD,PERIOD_M5,2026.05.27 18:45:00,1779907500037,2026.05.27 18:45:00,SELL,10,OK,1.250000,5.50,550.07,4434.10,4434.27,4434.19,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.427581,6.88,4440.98,4440.98,-1.000000,TIME_EXIT,2026.05.27 18:55:00,1779908100046,4434.39,600.009,-0.042176,-0.6540,3871,2026.05.27 18:55:00,1779908100046,9,4434.39
P2F4_CANDIDATE_S1,1779907500037_SELL,XAUUSD,PERIOD_M5,2026.05.27 18:45:00,1779907500037,2026.05.27 18:45:00,SELL,10,OK,1.250000,5.50,550.07,4434.10,4434.27,4434.19,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.427581,6.88,4440.98,4440.98,-1.000000,TIME_EXIT,2026.05.27 18:55:00,1779908100046,4434.39,600.009,-0.042176,-0.6540,3871,2026.05.27 18:55:00,1779908100046,9,4434.39
P2F4_CANDIDATE_S1,1779934800021_SELL,XAUUSD,PERIOD_M5,2026.05.28 02:20:00,1779934800021,2026.05.28 02:20:00,SELL,10,OK,1.250000,3.39,338.50,4453.71,4453.96,4453.84,25.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.990251,4.23,4457.94,4457.94,-1.000000,TIME_EXIT,2026.05.28 02:30:00,1779935400048,4450.99,600.027,0.642836,6.1073,1988,2026.05.28 02:30:00,1779935400048,27,4450.99
P2F4_CANDIDATE_S1,1779934800021_SELL,XAUUSD,PERIOD_M5,2026.05.28 02:20:00,1779934800021,2026.05.28 02:20:00,SELL,10,OK,1.250000,3.39,338.50,4453.71,4453.96,4453.84,25.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.28 02:21:04,1779934864354,64.333,0.990251,4.23,4457.94,4453.71,0.000000,TIME_EXIT,2026.05.28 02:30:00,1779935400048,4450.99,600.027,0.642836,6.1073,1988,2026.05.28 02:30:00,1779935400048,27,4450.99
P2F4_CANDIDATE_S1,1779934800021_SELL,XAUUSD,PERIOD_M5,2026.05.28 02:20:00,1779934800021,2026.05.28 02:20:00,SELL,10,OK,1.250000,3.39,338.50,4453.71,4453.96,4453.84,25.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.05.28 02:21:24,1779934884575,84.554,0.990251,4.23,4457.94,4452.65,0.250000,TIME_EXIT,2026.05.28 02:30:00,1779935400048,4450.99,600.027,0.642836,6.1073,1988,2026.05.28 02:30:00,1779935400048,27,4450.99
P2F4_CANDIDATE_S1,1779934800021_SELL,XAUUSD,PERIOD_M5,2026.05.28 02:20:00,1779934800021,2026.05.28 02:20:00,SELL,10,OK,1.250000,3.39,338.50,4453.71,4453.96,4453.84,25.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.990251,4.23,4457.94,4457.94,-1.000000,TIME_EXIT,2026.05.28 02:30:00,1779935400048,4450.99,600.027,0.642836,6.1073,1988,2026.05.28 02:30:00,1779935400048,27,4450.99
P2F4_CANDIDATE_S1,1779941100029_SELL,XAUUSD,PERIOD_M5,2026.05.28 04:05:00,1779941100029,2026.05.28 04:05:00,SELL,10,OK,1.250000,5.98,598.00,4445.86,4446.07,4445.97,21.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,1.043478,7.47,4453.34,4453.34,-1.000000,TIME_EXIT,2026.05.28 04:15:00,1779941700154,4438.43,600.125,0.993980,16.7122,3676,2026.05.28 04:15:00,1779941700154,125,4438.43
P2F4_CANDIDATE_S1,1779941100029_SELL,XAUUSD,PERIOD_M5,2026.05.28 04:05:00,1779941100029,2026.05.28 04:05:00,SELL,10,OK,1.250000,5.98,598.00,4445.86,4446.07,4445.97,21.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.28 04:12:37,1779941557750,457.721,1.043478,7.47,4453.34,4445.86,0.000000,TIME_EXIT,2026.05.28 04:15:00,1779941700154,4438.43,600.125,0.993980,16.7122,3676,2026.05.28 04:15:00,1779941700154,125,4438.43
P2F4_CANDIDATE_S1,1779941100029_SELL,XAUUSD,PERIOD_M5,2026.05.28 04:05:00,1779941100029,2026.05.28 04:05:00,SELL,10,OK,1.250000,5.98,598.00,4445.86,4446.07,4445.97,21.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.05.28 04:13:08,1779941588110,488.081,1.043478,7.47,4453.34,4443.99,0.250000,TIME_EXIT,2026.05.28 04:15:00,1779941700154,4438.43,600.125,0.993980,16.7122,3676,2026.05.28 04:15:00,1779941700154,125,4438.43
P2F4_CANDIDATE_S1,1779941100029_SELL,XAUUSD,PERIOD_M5,2026.05.28 04:05:00,1779941100029,2026.05.28 04:05:00,SELL,10,OK,1.250000,5.98,598.00,4445.86,4446.07,4445.97,21.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,YES,2026.05.28 04:14:34,1779941674314,574.285,1.043478,7.47,4453.34,4441.80,0.543478,TIME_EXIT,2026.05.28 04:15:00,1779941700154,4438.43,600.125,0.993980,16.7122,3676,2026.05.28 04:15:00,1779941700154,125,4438.43
P2F4_CANDIDATE_S1,1779976200048_SELL,XAUUSD,PERIOD_M5,2026.05.28 13:50:00,1779976200048,2026.05.28 13:50:00,SELL,10,OK,1.250000,5.17,516.50,4380.93,4381.10,4381.02,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.836399,6.46,4387.39,4387.39,-1.000000,HARD_SL,2026.05.28 13:57:59,1779976679477,4387.39,479.429,-1.000000,-14.7372,4304,2026.05.28 14:00:00,1779976800074,26,4383.14
P2F4_CANDIDATE_S1,1779976200048_SELL,XAUUSD,PERIOD_M5,2026.05.28 13:50:00,1779976200048,2026.05.28 13:50:00,SELL,10,OK,1.250000,5.17,516.50,4380.93,4381.10,4381.02,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.28 13:51:14,1779976274569,74.521,0.836399,6.46,4387.39,4380.93,0.000000,RETENTION_STOP,2026.05.28 13:51:21,1779976281830,4381.21,81.782,0.000000,0.0000,4304,2026.05.28 14:00:00,1779976800074,26,4383.14
P2F4_CANDIDATE_S1,1779976200048_SELL,XAUUSD,PERIOD_M5,2026.05.28 13:50:00,1779976200048,2026.05.28 13:50:00,SELL,10,OK,1.250000,5.17,516.50,4380.93,4381.10,4381.02,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.05.28 13:51:16,1779976276578,76.530,0.836399,6.46,4387.39,4379.32,0.250000,RETENTION_STOP,2026.05.28 13:51:21,1779976281775,4379.35,81.727,0.250000,3.6843,4304,2026.05.28 14:00:00,1779976800074,26,4383.14
P2F4_CANDIDATE_S1,1779976200048_SELL,XAUUSD,PERIOD_M5,2026.05.28 13:50:00,1779976200048,2026.05.28 13:50:00,SELL,10,OK,1.250000,5.17,516.50,4380.93,4381.10,4381.02,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.836399,6.46,4387.39,4387.39,-1.000000,HARD_SL,2026.05.28 13:57:59,1779976679477,4387.39,479.429,-1.000000,-14.7372,4304,2026.05.28 14:00:00,1779976800074,26,4383.14
P2F4_CANDIDATE_S1,1779981600010_SELL,XAUUSD,PERIOD_M5,2026.05.28 15:20:00,1779981600010,2026.05.28 15:20:00,SELL,10,OK,1.250000,4.25,425.14,4388.35,4388.52,4388.44,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,1.614516,5.31,4393.66,4393.66,-1.000000,TIME_EXIT,2026.05.28 15:30:00,1779982200018,4385.56,600.008,0.525000,6.3577,3287,2026.05.28 15:30:00,1779982200018,8,4385.56
P2F4_CANDIDATE_S1,1779981600010_SELL,XAUUSD,PERIOD_M5,2026.05.28 15:20:00,1779981600010,2026.05.28 15:20:00,SELL,10,OK,1.250000,4.25,425.14,4388.35,4388.52,4388.44,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.28 15:20:42,1779981642931,42.921,1.614516,5.31,4393.66,4388.35,0.000000,TIME_EXIT,2026.05.28 15:30:00,1779982200018,4385.56,600.008,0.525000,6.3577,3287,2026.05.28 15:30:00,1779982200018,8,4385.56
P2F4_CANDIDATE_S1,1779981600010_SELL,XAUUSD,PERIOD_M5,2026.05.28 15:20:00,1779981600010,2026.05.28 15:20:00,SELL,10,OK,1.250000,4.25,425.14,4388.35,4388.52,4388.44,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.05.28 15:20:44,1779981644840,44.830,1.614516,5.31,4393.66,4387.02,0.250000,RETENTION_STOP,2026.05.28 15:26:02,1779981962536,4387.09,362.526,0.250000,3.0275,3287,2026.05.28 15:30:00,1779982200018,8,4385.56
P2F4_CANDIDATE_S1,1779981600010_SELL,XAUUSD,PERIOD_M5,2026.05.28 15:20:00,1779981600010,2026.05.28 15:20:00,SELL,10,OK,1.250000,4.25,425.14,4388.35,4388.52,4388.44,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,YES,2026.05.28 15:20:57,1779981657062,57.052,1.614516,5.31,4393.66,4382.43,1.114516,RETENTION_STOP,2026.05.28 15:23:26,1779981806160,4382.49,206.150,1.114516,13.4968,3287,2026.05.28 15:30:00,1779982200018,8,4385.56
P2F4_CANDIDATE_S1,1780305300197_SELL,XAUUSD,PERIOD_M5,2026.06.01 09:15:00,1780305300197,2026.06.01 09:15:00,SELL,10,OK,1.250000,5.04,503.86,4514.15,4514.32,4514.23,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,1.482960,6.30,4520.45,4520.45,-1.000000,TIME_EXIT,2026.06.01 09:25:00,1780305900394,4506.13,600.197,1.273377,17.7664,3272,2026.06.01 09:25:00,1780305900394,197,4506.13
P2F4_CANDIDATE_S1,1780305300197_SELL,XAUUSD,PERIOD_M5,2026.06.01 09:15:00,1780305300197,2026.06.01 09:15:00,SELL,10,OK,1.250000,5.04,503.86,4514.15,4514.32,4514.23,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.06.01 09:17:43,1780305463496,163.299,1.482960,6.30,4520.45,4514.15,0.000000,TIME_EXIT,2026.06.01 09:25:00,1780305900394,4506.13,600.197,1.273377,17.7664,3272,2026.06.01 09:25:00,1780305900394,197,4506.13
P2F4_CANDIDATE_S1,1780305300197_SELL,XAUUSD,PERIOD_M5,2026.06.01 09:15:00,1780305300197,2026.06.01 09:15:00,SELL,10,OK,1.250000,5.04,503.86,4514.15,4514.32,4514.23,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.06.01 09:20:22,1780305622141,321.944,1.482960,6.30,4520.45,4512.58,0.250000,TIME_EXIT,2026.06.01 09:25:00,1780305900394,4506.13,600.197,1.273377,17.7664,3272,2026.06.01 09:25:00,1780305900394,197,4506.13
P2F4_CANDIDATE_S1,1780305300197_SELL,XAUUSD,PERIOD_M5,2026.06.01 09:15:00,1780305300197,2026.06.01 09:15:00,SELL,10,OK,1.250000,5.04,503.86,4514.15,4514.32,4514.23,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,YES,2026.06.01 09:22:10,1780305730857,430.660,1.482960,6.30,4520.45,4507.96,0.982960,TIME_EXIT,2026.06.01 09:25:00,1780305900394,4506.13,600.197,1.273377,17.7664,3272,2026.06.01 09:25:00,1780305900394,197,4506.13
P2F4_CANDIDATE_S1,1780316700002_SELL,XAUUSD,PERIOD_M5,2026.06.01 12:25:00,1780316700002,2026.06.01 12:25:00,SELL,10,OK,1.250000,4.70,469.86,4499.65,4499.82,4499.73,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,1.743509,5.87,4505.52,4505.52,-1.000000,TIME_EXIT,2026.06.01 12:35:00,1780317300030,4490.93,600.028,1.484707,19.3793,3296,2026.06.01 12:35:00,1780317300030,28,4490.93
P2F4_CANDIDATE_S1,1780316700002_SELL,XAUUSD,PERIOD_M5,2026.06.01 12:25:00,1780316700002,2026.06.01 12:25:00,SELL,10,OK,1.250000,4.70,469.86,4499.65,4499.82,4499.73,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.06.01 12:29:59,1780316999517,299.515,1.743509,5.87,4505.52,4499.65,0.000000,TIME_EXIT,2026.06.01 12:35:00,1780317300030,4490.93,600.028,1.484707,19.3793,3296,2026.06.01 12:35:00,1780317300030,28,4490.93
P2F4_CANDIDATE_S1,1780316700002_SELL,XAUUSD,PERIOD_M5,2026.06.01 12:25:00,1780316700002,2026.06.01 12:25:00,SELL,10,OK,1.250000,4.70,469.86,4499.65,4499.82,4499.73,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.06.01 12:30:31,1780317031635,331.633,1.743509,5.87,4505.52,4498.18,0.250000,TIME_EXIT,2026.06.01 12:35:00,1780317300030,4490.93,600.028,1.484707,19.3793,3296,2026.06.01 12:35:00,1780317300030,28,4490.93
P2F4_CANDIDATE_S1,1780316700002_SELL,XAUUSD,PERIOD_M5,2026.06.01 12:25:00,1780316700002,2026.06.01 12:25:00,SELL,10,OK,1.250000,4.70,469.86,4499.65,4499.82,4499.73,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,YES,2026.06.01 12:31:44,1780317104409,404.407,1.706050,5.87,4505.52,4492.57,1.206050,RETENTION_STOP,2026.06.01 12:33:37,1780317217318,4492.58,517.316,1.206050,15.7421,3296,2026.06.01 12:35:00,1780317300030,28,4490.93
P2F4_CANDIDATE_S1,1780327500017_SELL,XAUUSD,PERIOD_M5,2026.06.01 15:25:00,1780327500017,2026.06.01 15:25:00,SELL,10,OK,1.250000,4.32,431.64,4501.90,4502.07,4501.98,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.040774,5.40,4507.30,4507.30,-1.000000,HARD_SL,2026.06.01 15:26:34,1780327594168,4507.42,94.151,-1.000000,-11.9850,3334,2026.06.01 15:35:00,1780328100073,56,4501.19
P2F4_CANDIDATE_S1,1780327500017_SELL,XAUUSD,PERIOD_M5,2026.06.01 15:25:00,1780327500017,2026.06.01 15:25:00,SELL,10,OK,1.250000,4.32,431.64,4501.90,4502.07,4501.98,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.040774,5.40,4507.30,4507.30,-1.000000,HARD_SL,2026.06.01 15:26:34,1780327594168,4507.42,94.151,-1.000000,-11.9850,3334,2026.06.01 15:35:00,1780328100073,56,4501.19
P2F4_CANDIDATE_S1,1780327500017_SELL,XAUUSD,PERIOD_M5,2026.06.01 15:25:00,1780327500017,2026.06.01 15:25:00,SELL,10,OK,1.250000,4.32,431.64,4501.90,4502.07,4501.98,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.040774,5.40,4507.30,4507.30,-1.000000,HARD_SL,2026.06.01 15:26:34,1780327594168,4507.42,94.151,-1.000000,-11.9850,3334,2026.06.01 15:35:00,1780328100073,56,4501.19
P2F4_CANDIDATE_S1,1780327500017_SELL,XAUUSD,PERIOD_M5,2026.06.01 15:25:00,1780327500017,2026.06.01 15:25:00,SELL,10,OK,1.250000,4.32,431.64,4501.90,4502.07,4501.98,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.040774,5.40,4507.30,4507.30,-1.000000,HARD_SL,2026.06.01 15:26:34,1780327594168,4507.42,94.151,-1.000000,-11.9850,3334,2026.06.01 15:35:00,1780328100073,56,4501.19
P2F4_CANDIDATE_S1,1780329600032_SELL,XAUUSD,PERIOD_M5,2026.06.01 16:00:00,1780329600032,2026.06.01 16:00:00,SELL,10,OK,1.250000,5.13,512.79,4502.25,4502.42,4502.34,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.987547,6.41,4508.66,4508.66,-1.000000,TIME_EXIT,2026.06.01 16:10:00,1780330200178,4501.24,600.146,0.157571,2.2433,4218,2026.06.01 16:10:00,1780330200178,146,4501.24
P2F4_CANDIDATE_S1,1780329600032_SELL,XAUUSD,PERIOD_M5,2026.06.01 16:00:00,1780329600032,2026.06.01 16:00:00,SELL,10,OK,1.250000,5.13,512.79,4502.25,4502.42,4502.34,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.06.01 16:02:56,1780329776712,176.680,0.987547,6.41,4508.66,4502.25,0.000000,RETENTION_STOP,2026.06.01 16:05:23,1780329923768,4502.36,323.736,0.000000,0.0000,4218,2026.06.01 16:10:00,1780330200178,146,4501.24
P2F4_CANDIDATE_S1,1780329600032_SELL,XAUUSD,PERIOD_M5,2026.06.01 16:00:00,1780329600032,2026.06.01 16:00:00,SELL,10,OK,1.250000,5.13,512.79,4502.25,4502.42,4502.34,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.06.01 16:03:12,1780329792972,192.940,0.987547,6.41,4508.66,4500.65,0.250000,RETENTION_STOP,2026.06.01 16:04:05,1780329845159,4500.65,245.127,0.250000,3.5592,4218,2026.06.01 16:10:00,1780330200178,146,4501.24
P2F4_CANDIDATE_S1,1780329600032_SELL,XAUUSD,PERIOD_M5,2026.06.01 16:00:00,1780329600032,2026.06.01 16:00:00,SELL,10,OK,1.250000,5.13,512.79,4502.25,4502.42,4502.34,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.987547,6.41,4508.66,4508.66,-1.000000,TIME_EXIT,2026.06.01 16:10:00,1780330200178,4501.24,600.146,0.157571,2.2433,4218,2026.06.01 16:10:00,1780330200178,146,4501.24
P2F4_CANDIDATE_S1,1780353900068_SELL,XAUUSD,PERIOD_M5,2026.06.01 22:45:00,1780353900068,2026.06.01 22:45:00,SELL,10,OK,1.250000,2.02,202.43,4483.52,4483.69,4483.60,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,1.327876,2.53,4486.05,4486.05,-1.000000,TIME_EXIT,2026.06.01 22:55:00,1780354500106,4480.23,600.038,1.300212,7.3380,3014,2026.06.01 22:55:00,1780354500106,38,4480.23
P2F4_CANDIDATE_S1,1780353900068_SELL,XAUUSD,PERIOD_M5,2026.06.01 22:45:00,1780353900068,2026.06.01 22:45:00,SELL,10,OK,1.250000,2.02,202.43,4483.52,4483.69,4483.60,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.06.01 22:50:44,1780354244533,344.465,1.327876,2.53,4486.05,4483.52,0.000000,TIME_EXIT,2026.06.01 22:55:00,1780354500106,4480.23,600.038,1.300212,7.3380,3014,2026.06.01 22:55:00,1780354500106,38,4480.23
P2F4_CANDIDATE_S1,1780353900068_SELL,XAUUSD,PERIOD_M5,2026.06.01 22:45:00,1780353900068,2026.06.01 22:45:00,SELL,10,OK,1.250000,2.02,202.43,4483.52,4483.69,4483.60,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.06.01 22:52:15,1780354335987,435.919,1.327876,2.53,4486.05,4482.89,0.250000,TIME_EXIT,2026.06.01 22:55:00,1780354500106,4480.23,600.038,1.300212,7.3380,3014,2026.06.01 22:55:00,1780354500106,38,4480.23
P2F4_CANDIDATE_S1,1780353900068_SELL,XAUUSD,PERIOD_M5,2026.06.01 22:45:00,1780353900068,2026.06.01 22:45:00,SELL,10,OK,1.250000,2.02,202.43,4483.52,4483.69,4483.60,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,YES,2026.06.01 22:52:30,1780354350156,450.088,1.327876,2.53,4486.05,4481.43,0.827876,TIME_EXIT,2026.06.01 22:55:00,1780354500106,4480.23,600.038,1.300212,7.3380,3014,2026.06.01 22:55:00,1780354500106,38,4480.23
P2F4_CANDIDATE_S1,1780368600011_SELL,XAUUSD,PERIOD_M5,2026.06.02 02:50:00,1780368600011,2026.06.02 02:50:00,SELL,10,OK,1.250000,2.90,289.64,4481.12,4481.37,4481.24,25.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.000000,3.62,4484.74,4484.74,-1.000000,HARD_SL,2026.06.02 02:54:14,1780368854858,4484.80,254.847,-1.000000,-8.0795,1387,2026.06.02 03:00:00,1780369200042,31,4484.67
P2F4_CANDIDATE_S1,1780368600011_SELL,XAUUSD,PERIOD_M5,2026.06.02 02:50:00,1780368600011,2026.06.02 02:50:00,SELL,10,OK,1.250000,2.90,289.64,4481.12,4481.37,4481.24,25.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.000000,3.62,4484.74,4484.74,-1.000000,HARD_SL,2026.06.02 02:54:14,1780368854858,4484.80,254.847,-1.000000,-8.0795,1387,2026.06.02 03:00:00,1780369200042,31,4484.67
P2F4_CANDIDATE_S1,1780368600011_SELL,XAUUSD,PERIOD_M5,2026.06.02 02:50:00,1780368600011,2026.06.02 02:50:00,SELL,10,OK,1.250000,2.90,289.64,4481.12,4481.37,4481.24,25.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.000000,3.62,4484.74,4484.74,-1.000000,HARD_SL,2026.06.02 02:54:14,1780368854858,4484.80,254.847,-1.000000,-8.0795,1387,2026.06.02 03:00:00,1780369200042,31,4484.67
P2F4_CANDIDATE_S1,1780368600011_SELL,XAUUSD,PERIOD_M5,2026.06.02 02:50:00,1780368600011,2026.06.02 02:50:00,SELL,10,OK,1.250000,2.90,289.64,4481.12,4481.37,4481.24,25.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.000000,3.62,4484.74,4484.74,-1.000000,HARD_SL,2026.06.02 02:54:14,1780368854858,4484.80,254.847,-1.000000,-8.0795,1387,2026.06.02 03:00:00,1780369200042,31,4484.67
P2F4_CANDIDATE_S1,1780372800001_SELL,XAUUSD,PERIOD_M5,2026.06.02 04:00:00,1780372800001,2026.06.02 04:00:00,SELL,10,OK,1.250000,4.68,468.43,4481.37,4481.58,4481.48,21.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,1.265508,5.86,4487.23,4487.23,-1.000000,TIME_EXIT,2026.06.02 04:10:00,1780373400046,4479.58,600.045,0.305703,3.9943,4644,2026.06.02 04:10:00,1780373400046,45,4479.58
P2F4_CANDIDATE_S1,1780372800001_SELL,XAUUSD,PERIOD_M5,2026.06.02 04:00:00,1780372800001,2026.06.02 04:00:00,SELL,10,OK,1.250000,4.68,468.43,4481.37,4481.58,4481.48,21.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.06.02 04:01:02,1780372862229,62.228,1.265508,5.86,4487.23,4481.37,0.000000,RETENTION_STOP,2026.06.02 04:03:04,1780372984665,4481.41,184.664,0.000000,0.0000,4644,2026.06.02 04:10:00,1780373400046,45,4479.58
