view,arm,partition,metric,n,mean,median,positive_rate,negative_rate,trim10,exbest1,extop3,extop5,worst1,stddev,stop_rate
COMMON_DEADLINE,CONTROL,JAN_JUN,mfe_bps,342,14.866547232150687,8.925170961506,0.9649122807017544,0.0,10.624095578151836,14.11837410288759,13.130496916826441,12.653369046176396,0.0,24.15669975832082,0.1695906432748538
COMMON_DEADLINE,CONTROL,JAN_JUN,mae_atr,342,0.7728176899201403,0.6304678865615,1.0,0.0,0.6725903037137665,0.7605907299044339,0.7445744752993451,0.7325208718145134,0.005729720881,0.6704337664685797,0.1695906432748538
COMMON_DEADLINE,CONTROL,JAN_JUN,mfe_atr,342,0.9836550596555235,0.7147938063570001,0.9649122807017544,0.0,0.8036169453683248,0.9354961187002258,0.8953937489833717,0.8738850163269672,0.0,1.2923437192054286,0.1695906432748538
COMMON_DEADLINE,CONTROL,JAN_JUN,stop_r,342,0.06751424839202631,0.018351686369,0.5087719298245614,0.49122807017543857,-0.0222461225740073,0.03317856439043989,0.009442100789941005,-0.0040288232698902065,-1.358573388203,1.0172232384877655,0.1695906432748538
COMMON_DEADLINE,DELAY_1,JAN_JUN,mae_bps,342,10.52541972621964,7.217727079095,1.0,0.0,8.58862826432261,10.337993133209402,10.029635090895272,9.755267346510665,0.082645481875,10.774986171362245,0.18421052631578946
COMMON_DEADLINE,DELAY_1,JAN_JUN,mfe_bps,342,13.148755148779504,8.369755648741,0.9532163742690059,0.0,9.268387063854574,12.486290482604312,11.61658382149376,11.238657271339532,0.0,21.736980380547976,0.18421052631578946
COMMON_DEADLINE,DELAY_1,JAN_JUN,mae_atr,342,0.7758861081392748,0.5967051105425,1.0,0.0,0.672276030924865,0.7629942177661084,0.7421214353623746,0.7283521924062998,0.001610167055,0.7002965993038687,0.18421052631578946
COMMON_DEADLINE,DELAY_1,JAN_JUN,mfe_atr,342,0.8635584422822485,0.6427736456195,0.9532163742690059,0.0,0.7071533863005328,0.8210407654010351,0.784919553137292,0.7679872989707746,0.0,1.1452421492977354,0.18421052631578946
COMMON_DEADLINE,DELAY_1,JAN_JUN,stop_r,342,0.02867471535035673,-0.00103883255,0.49415204678362573,0.5,-0.046106990068003645,-0.0009801047208269778,-0.021737054885348082,-0.033796630491243325,-1.106705165223,0.9346588279389412,0.18421052631578946
COMMON_DEADLINE,DELAY_3,JAN_JUN,mae_bps,342,9.369659790802354,6.5568372642455,1.0,0.0,7.674159671857406,9.192082524723297,8.877472122695696,8.631312402464326,0.339056067907,9.698952481541752,0.15204678362573099
COMMON_DEADLINE,DELAY_3,JAN_JUN,mfe_bps,342,11.254248645084393,6.085579908652,0.9532163742690059,0.0,7.890564031073982,10.623289897362218,9.879870560641475,9.502696705014788,0.0,19.531815276244075,0.15204678362573099
COMMON_DEADLINE,DELAY_3,JAN_JUN,mae_atr,342,0.6835590432570643,0.544553554971,1.0,0.0,0.6049315532642919,0.6686332891140352,0.6545615957327876,0.6451464253031662,0.020264365305,0.5947490548224058,0.15204678362573099
